Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Year,Month,Day
0,0.7095654914133155,-0.05104071093019127,0.0,-0.6266466267866334,0.7221158963869028,-0.9674479845133174,-1.1997847673802395,1.5892670466402488,1.0318104335301777,1.5358840265462057,2.341125961472515,-1.0237677489748591,-0.9095216208145649,0.08905873685980148,-0.08967774185722353,0,0,-1.4257240240714117,-0.9972830734704672,-1.6720866211019363
0,0.9676534759281045,0.3584737219520626,0.0,-1.0407372369496601,-0.8122871977805178,-0.9674479845133174,-0.5524424960355787,0.5637133382731015,-0.8868406935037297,0.06308735732580258,0.7461704278429392,-1.0395088140424098,-1.0660355731965732,0.46666514065654563,0.30659811975635815,0,0,-1.4257240240714117,-0.9972830734704672,-1.5582823214211574
0,0.9269027415310325,0.7547780118381147,0.0,-1.0407372369496601,-0.8122871977805178,-0.7181203804692189,0.9580228037686299,0.8201017653648883,-0.5916635970369748,-0.1670371222398854,0.2904688468059175,-1.6061871564741055,-1.6607885922481969,0.8572924549290393,0.7438680360196203,0,0,-1.4257240240714117,-0.9972830734704672,-1.4444780217403788
0,1.144239991648749,0.9661402997773425,0.0,-0.8336919318681467,-0.1985259601135496,-0.9674479845133174,0.9580228037686299,1.3328786195484619,-0.5916635970369748,-0.3511367058924358,-0.0892824707249339,-1.747856742082025,-1.7546969636774052,1.0005224701622866,0.8668501999686625,0,0,-1.4257240240714117,-0.9972830734704672,-1.3306737220595999
0,1.2936593511046794,1.1378721587279648,0.0,0.6156252037024466,-0.1985259601135496,-0.9674479845133174,0.526461289538856,0.3073249111813148,0.29386769236329013,-0.443186497718711,-0.16523273423110416,-1.6061871564741055,-1.5355774303425975,1.156773395871284,1.1264792127499743,0,0,-1.4257240240714117,-0.9972830734704672,-1.2168694223788212
0,1.3344100855017513,1.2303431597013772,0.0,0.6156252037024466,0.51752881716458,-0.9674479845133174,1.3895843179984038,0.5637133382731015,-0.2964865005702198,-0.3051118099792982,-0.4690337882557853,-1.4487765057986355,-1.4729718493897976,1.221877948250033,1.2357966918157903,0,0,-1.4257240240714117,-0.9972830734704672,-1.1030651226980426
0,1.6468323825459692,1.085031586743158,0.0,2.06494233927304,-0.8122871977805178,-0.9674479845133174,0.9580228037686299,0.8201017653648883,-0.2964865005702198,-0.07498733041361022,-0.16523273423110416,-1.385812245528451,-1.3790634779605893,1.156773395871284,1.099149842983521,0,0,-1.4257240240714117,-0.9972830734704672,-0.9892608230172637
0,1.6875831169430409,1.1907127307127714,0.0,1.0297158138654732,1.3358771340538709,-0.9674479845133174,1.173803560883517,-0.590034583639939,-0.2964865005702198,-0.1670371222398854,0.06261805628740667,-1.2913658551231655,-1.2851551065313809,1.2869825006287818,1.0581557883338395,0,0,-1.4257240240714117,-0.9972830734704672,-0.8754565233364849
0,1.3479936636341083,1.2699735886899821,0.0,0.8226705087839599,1.3358771340538709,-0.46879277642512046,-0.33666173892069173,0.5637133382731015,-1.1820177899704847,0.5233363164571785,0.06261805628740667,-1.0552498791099603,-1.1599439446257815,0.9875015596865371,1.1538085825164286,0,0,-1.4257240240714117,-0.9972830734704672,-0.7616522236557063
0,1.4838294449576812,1.2435533026975782,0.0,-0.21255601662360676,-0.40311303933587234,-0.9674479845133174,0.7422420466537429,0.8201017653648883,-0.5916635970369748,-0.12101222632674781,-0.24118299773727445,-1.0080266839073087,-1.0190813874819777,1.3000034111045318,1.1811379522828829,0,0,-1.4257240240714117,-0.9972830734704672,-0.6478479239749275
0,1.2800757729723218,1.2039228737089733,0.0,-0.8336919318681467,0.006061119108773155,0.2791900357071748,-1.1997847673802395,-0.0772577294563654,0.29386769236329013,-0.7653607691106742,-0.7728348422804664,-1.070990944177511,-1.144292549387577,1.4171916053862799,1.208467322049336,0,0,-1.4257240240714117,-0.9972830734704672,-0.5340436242941488
0,0.8318176946045315,1.3888648756557975,0.0,0.6156252037024466,1.6427577528873551,-0.7181203804692189,-0.33666173892069173,-0.33364615654815216,-1.4771948864372397,-0.9494603527632245,-0.7728348422804664,-1.2441426599205136,-1.25385231605499,1.4302125158620298,1.4544316499474217,0,0,-1.4257240240714117,-0.9972830734704672,-0.42023932461337
0,1.0627385228546053,0.9132997277925349,0.0,0.6156252037024466,1.1312900548315483,1.525828055927667,1.173803560883517,1.3328786195484619,0.29386769236329013,0.6153861082834537,0.06261805628740667,-0.708946447623919,-0.7530076684325568,0.40156058827779667,0.7575327209028474,0,0,-1.4257240240714117,-0.9972830734704672,-0.3064350249325912
0,0.7231490695456729,0.4509447229254742,0.0,-0.6266466267866334,-0.1985259601135496,-0.46879277642512046,0.7422420466537429,1.0764901924566752,-0.8868406935037297,-0.39716160180557336,0.06261805628740667,-0.5200536668133657,-0.612145111288753,0.2973933044717983,0.4979037081215356,0,0,-1.4257240240714117,-0.9972830734704672,-0.19263072525181246
0,0.36997603810438306,0.7283577258457108,0.0,-1.0407372369496601,-0.6077001185581951,-0.9674479845133174,-1.1997847673802395,0.8201017653648883,-1.4771948864372397,-0.6272860813712614,-0.7728348422804664,-0.2839376908001606,-0.4086769731921318,0.3234351254232978,0.7575327209028474,0,0,-1.4257240240714117,-0.9972830734704672,-0.07882642557103371
0,0.628064022619172,0.9925605857697455,0.0,0.8226705087839599,0.21064819833109588,-0.9674479845133174,-0.7682232531504656,0.5637133382731015,0.7366333370634226,-1.0415101445894996,-1.0006856327989773,-0.15800917025977382,-0.09564906842811557,0.8963551863562882,1.0718204732170666,0,0,-1.4257240240714117,-0.9972830734704672,0.03497787410974503
0,1.008404210325176,0.6623070108647021,0.0,-0.6266466267866334,0.51752881716458,-0.46879277642512046,0.7422420466537429,1.973849687277929,-0.0013094041034648074,-0.443186497718711,-0.24118299773727445,0.23551745642890132,0.06086488395389254,0.7010415292200414,0.7028739813699398,0,0,-1.4257240240714117,-0.9972830734704672,0.14878217379052378
0,0.6959819132809585,0.5962562958836934,0.0,-1.0407372369496601,-0.6077001185581951,-0.9674479845133174,0.9580228037686299,1.0764901924566752,-0.0013094041034648074,-0.48921139363184857,-0.24118299773727445,-0.12652704012469054,-0.2052088350955284,0.44062331970504565,0.6072211871873509,0,0,-1.4257240240714117,-0.9972830734704672,0.26258647347130254
0,0.7503162258103875,0.8208287268191233,0.0,-1.0407372369496601,-1.119167816614002,-0.9674479845133174,-0.9840040102653526,0.5637133382731015,0.29386769236329013,-1.1795848323289124,-0.6209343152681258,-0.23671449559750884,-0.2834658112865324,0.5838533349382935,0.7985267755525278,0,0,-1.4257240240714117,-0.9972830734704672,0.3763907731520813
0,0.7095654914133155,1.2171330167051753,0.0,2.06494233927304,-1.119167816614002,-0.7181203804692189,0.09489977530908213,-1.1028114378235125,-0.8868406935037297,-1.1795848323289124,-0.7728348422804664,-0.3626430161378956,-0.6277965065269574,0.8442715444532892,1.194802637166109,0,0,-1.4257240240714117,-0.9972830734704672,0.49019507283286007
